Title,ID,Published_date,Tags,Views,Likes,Comments,Duration,Captoins
The Spanish Golden Age: Crash Course Theater #19,pDFiY81TLIM,2018-06-29T19:45:56Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'theater', 'theatre', 'Spain', 'Spanish', 'Renaissance', 'Lope', 'Calderon', 'Calderon de la Barca', 'Cervantes', 'drama', 'plays', 'Corrales']",139742,0,156,PT11M16S,true
The Law of Conservation: Crash Course Engineering #7,VxCORJ8dN3Y,2018-06-28T23:09:33Z,"['vlogbrothers', 'crashcourse', 'education', 'stem', 'women in stem', 'dr. shini somara', 'law of conservation', 'conservation of energy', 'energy', 'engineering', 'science', 'steady-state', 'conversion', 'yield', 'accumulation', 'generation', 'consumption']",289332,0,137,PT10M6S,true
How P-Values Help Us Test Hypotheses: Crash Course Statistics #21,bf3egy7TQ2Q,2018-06-27T21:41:31Z,"['Crash Course', 'crashcourse', 'education', 'statistics', 'ap statistics', 'stats', 'ap stats', 'p-values', 'null hypothesis significance testing', 'nhst', 'inferential statistics']",319967,0,134,PT11M53S,true
Cathedrals and Universities: Crash Course History of Science #11,0wDlLwLIFeI,2018-06-25T20:30:00Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'history of science', 'cathedrals', 'universities', 'history of education', 'religion']",368379,0,386,PT13M21S,true
Biomedical & Industrial Engineering: Crash Course Engineering #6,O6lENrRANxY,2018-06-21T20:00:01Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'stem', 'engineering', 'science', 'women in stem', 'dr. shini somara', 'biomedical engineering', 'industrial engineering', 'bioengineering']",432185,0,297,PT10M27S,true
Where Did Theater Go? Crash Course Theater #18,1xrcHQB5EEU,2018-06-15T20:06:19Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'theater', 'theatre', 'England', '17th Century', 'Charles I', 'Charles II', 'English Civil War', 'Oliver Cromwell', 'Prynne', 'Restoration', 'Shakespeare', 'PArliament']",120389,0,90,PT13M26S,true
The History of Chemical Engineering: Crash Course Engineering #5,aRKyJRAxjpM,2018-06-14T22:14:45Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'engineering', 'chemical engineering', 'stem', 'women in stem', 'dr. shini somara']",366529,0,255,PT9M,true
Confidence Intervals: Crash Course Statistics #20,yDEvXB6ApWc,2018-06-13T20:26:19Z,"['crash course', 'crashcourse', 'statistics', 'stats', 'ap stats', 'ap statistics', 'confidence interval', 'ci', 'z-score', 'z score', 't-distribution', 'margin of error', 'polling error', 'pollster', 'elections']",400832,0,134,PT13M2S,true
Alchemy: History of Science #10,gxiLuz9kHi0,2018-06-11T23:35:02Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'alchemy', 'alchemists', 'history of science', 'chemistry', 'lead into gold', ""the philosopher's stone"", 'alkahest', 'science']",931929,0,1017,PT12M50S,true
English Theater After Shakespeare: Crash Course Theater #17,2_ktCNGYbrU,2018-06-08T21:28:42Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Shakespeare', 'England', 'theater', 'theatre', 'drama', 'play', 'plays', 'London', 'Ben Jonson']",113213,0,60,PT12M59S,true
The History of Electrical Engineering: Crash Course Engineering #4,3nB1Ntku06w,2018-06-07T19:54:28Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",446769,0,330,PT9M25S,true
The Normal Distribution: Crash Course Statistics #19,rBjft49MAO8,2018-06-06T21:09:12Z,"['Crash Course', 'crashcourse', 'education', 'statistics', 'stats', 'ap statistics', 'central limit theorem', 'clt', 'normal distribution', 'normal curve', 'bell curve', 'population distribution', 'sampling distribution', 'inferential statistics']",329450,0,226,PT11M27S,true
Ancient & Medieval Medicine: Crash Course History of Science #9,iGiZXQVGpbY,2018-06-04T21:26:22Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",643155,0,411,PT12M6S,true
"Comedies, Romances, and Shakespeare's Heroines: Crash Course Theater #16",ZjAqfh9aY9Y,2018-06-01T17:49:48Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Mike Rugnetta', 'theater', 'theatre', 'drama', 'plays', 'acting', 'actors', 'stage', 'Shakespeare', 'William', ""All's Well that Ends Well"", 'Measure for Measure', 'Merchant of Venice', 'Cymbeline', ""Midsummer Night's Dream"", 'Comdedy of Errors', 'comedy', 'comedies', 'romance', 'romantic']",219182,0,101,PT11M22S,false
Mechanical Engineering: Crash Course Engineering #3,A1V-QQ5wFU4,2018-05-31T21:28:57Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'stem', 'women in stem', 'shini somara', 'mechanical engineering', 'engineering']",805864,0,504,PT9M39S,true
Z-Scores and Percentiles: Crash Course Statistics #18,uAxyI_XfqXk,2018-05-30T21:15:48Z,"['crash course', 'crashcourse', 'statistics', 'stats', 'ap stats', 'ap statistics', 'z-score', 'z score', 'percentiles', 'standardization', 'normal distribution', 'z distribution', 'goat']",492566,0,174,PT10M55S,true
Shakespeare's Tragedies and an Acting Lesson: Crash Course Theater #15,9m5I-HO3w8w,2018-05-25T20:54:27Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Mike Rugnetta', 'theatre', 'theater', 'drama', 'dramaturgy', 'Shakespeare', 'William', 'England', 'London', 'Renaissance', 'Hamlet', 'King Lear', 'Macbeth', 'Titus Andronicus']",317647,0,148,PT12M4S,true
Civil Engineering: Crash Course Engineering #2,-xbtnz4wdaA,2018-05-24T19:28:26Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'engineering', 'stem', 'women in stem', 'civil engineering']",835742,0,527,PT8M46S,true
Randomness: Crash Course Statistics #17,jL9en6NvQfk,2018-05-23T20:32:54Z,"['Crash Course', 'crashcourse', 'statistics', 'stats', 'ap stats', 'ap statistics', 'random', 'randomness', 'moment', 'expectation', 'expected value', 'mean', 'variance', 'skewness', 'kurtosis', 'distribution', 'simulation']",147553,0,110,PT12M7S,true
Medieval China: Crash Course History of Science #8,F6Su3rBxea8,2018-05-21T22:30:02Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'china', 'chinese history', 'chinese science', 'medieval china', 'the grand canal', 'history of science']",746650,0,941,PT12M35S,true
Straight Outta Stratford-Upon-Avon - Shakespeare's Early Days: Crash Course Theater #14,FS2ndY5WJXA,2018-05-18T19:48:22Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'England', 'English', 'theatre', 'theater', 'drama', 'play', 'actor', 'actress', 'acting', 'William Shakespeare', 'Elizabeth I', 'Elizabethan', 'Globe', 'London', 'The Theatre']",476775,0,154,PT11M27S,true
What is Engineering?: Crash Course Engineering #1,btGYcizV0iI,2018-05-17T23:16:21Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'engineering', 'stem', 'women in stem', 'science', 'technology', 'shini somara']",1487028,0,1107,PT9M37S,true
Geometric Distributions and The Birthday Paradox: Crash Course Statistics #16,5VMTeBoEcQg,2018-05-16T21:00:00Z,"['Crash Course', 'crashcourse', 'education', 'statistics', 'stats', 'ap statistics', 'binomial', 'geomtric', 'distribution', 'probability', 'the birthday paradox', 'lottery', 'the birthday problem']",147188,0,108,PT10M19S,true
Future Literacies: Crash Course Media Literacy #12,Q_aXzpeam0s,2018-05-15T18:44:23Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'media literacy']",108233,0,188,PT7M38S,true
The Medieval Islamicate World: Crash Course History of Science #7,bkVsus8Ehxs,2018-05-14T22:00:49Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'islamic', 'islamic studies', 'islamicate', 'history of science', 'science', 'astrolabe', 'house of wisdom']",1086997,0,2672,PT13M4S,true
The English Renaissance and NOT Shakespeare: Crash Course Theater #13,snJpYLV7bYA,2018-05-11T22:23:11Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'drama', 'theater', 'play', 'plays', 'actor', 'acting', 'theatre', 'stage', 'staging', 'William Shakespeare', 'Tudor', 'England', 'Britain', 'United Kingdom', 'UK', 'James Burbage', 'the Globe', 'the Swan', 'The Theatre', 'Henry VII', 'Henry VIII', 'Elizabeth I', ""Lord Chamberlain's Men""]",287582,0,141,PT12M52S,true
Crash Course Engineering Preview,ToC8rFFp88Y,2018-05-10T20:05:18Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'engineering']",676762,0,670,PT2M10S,true
The Binomial Distribution: Crash Course Statistics #15,WR0nMTr6uOo,2018-05-09T21:58:57Z,"['Crash Course', 'crashcourse', 'statistics', 'ap stats', 'ap statistics', 'binomial distribution', 'bernoulli distribution', 'distribution', 'probability', 'binomial coefficient', 'combinatorics', 'bernoulli']",327712,0,199,PT14M15S,true
Media Skills: Crash Course Media Literacy #11,Be-A-sCIMpg,2018-05-08T20:37:54Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'media literacy', 'media skills']",206893,0,136,PT11M3S,true
Roman Engineering: Crash Course History of Science #6,GcReek3z_38,2018-05-07T21:47:25Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",841814,0,755,PT12M29S,true
"Pee Jokes, the Italian Renaissance, Commedia Dell'Arte: Crash Course Theater #12",U96m8inKt24,2018-05-04T22:51:34Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Mike Rugnetta', 'theater', 'drama', 'comedy', 'medieval', 'middle ages', 'neoclassical', ""commedia dell'arte"", 'golden age', 'Italy', 'Reniassance', 'plays', 'humanism', 'performance', 'acting', 'actors', 'theatre', 'Florence', 'Rome', 'scenery', 'stagecraft', 'comic']",297662,0,127,PT11M18S,true
Probability Part 2: Updating Your Beliefs with Bayes: Crash Course Statistics #14,oZCskBpHWyk,2018-05-02T21:04:19Z,"['Crash Course', 'crashcourse', 'statistics', 'stats', 'ap statistics', 'bayes theorem', 'bayesian statistics', 'law of large numbers', 'simulations', 'spam filters', 'frequentist statistics']",232993,0,114,PT12M6S,true
The Dark(er) Side of Media: Crash Course Media Literacy #10,rR7j11Wpjiw,2018-05-01T21:41:45Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'media literacy', 'propaganda', 'misinformation', 'disinformation']",249916,0,278,PT10M35S,true
The Americas and Time Keeping: Crash Course History of Science #5,dCBDUDwaeCA,2018-05-01T00:28:13Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'history of science', 'maya', 'mayan', 'mayan civilization', 'inca', 'olmec', 'when are we', 'science recording']",528924,0,495,PT12M49S,true
Just Say Noh. But Also Say Kyogen: Crash Course Theater #11,J1IyUPMXwS0,2018-04-27T22:57:16Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Japan', 'Noh', 'Kyogen', 'No', 'Shinto', 'Shogun', 'mask', 'masks', 'play', 'samurai', 'Japanese']",219648,0,149,PT12M55S,true
2001 - A Space Odyssey: Crash Course Film Criticism #15,KEEnap_h8cs,2018-04-26T22:04:35Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', '2001 A Space Odyssey', 'film', 'film criticism', 'stanley kubrick', 'arthur c clarke', 'michael aranda', 'film studies']",693671,0,1015,PT13M39S,true
Probability Part 1: Rules and Patterns: Crash Course Statistics #13,OyddY7DlV58,2018-04-25T20:46:50Z,"['crash course', 'crashcourse', 'statistics', 'stats', 'ap stats', 'ap statistics', 'probability', 'addition rule', 'multiplication rule', 'conditional', 'theoretical', 'empirical', 'mutually exclusive', 'independent', 'education']",465091,0,197,PT12M1S,true
India: Crash Course History of Science #4,bDQkpNbsly4,2018-04-25T16:00:04Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'india', 'maurya', 'maurya empire', 'empire', 'history of science', 'veda', 'vedic']",1638955,0,3736,PT13M15S,true
Media Policy & You: Crash Course Media Literacy #9,TVaZnxYKKdM,2018-04-24T22:40:26Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'media literacy', 'media policy', 'dmca']",121065,0,105,PT11M34S,true
Get Outside and Have a (Mystery) Play: Crash Course Theater #10,5VI3qcSuUlk,2018-04-20T21:17:04Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'play', 'drama', 'theater', 'mike rugnetta', 'medieval', 'theatre', 'passion play', 'cycle play', 'pageant wagon', 'morallity play']",193314,0,89,PT11M45S,true
Beasts of No Nation: Crash Course Film Criticism #14,1xURt0maugI,2018-04-19T22:30:34Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'film', 'film studies', 'film criticism', 'beasts of no nation', 'cary fukunaga', 'realism', 'formalism', 'film theory', 'michael aranda', 'crash course film', 'idris elba']",264061,0,299,PT12M29S,true
"Henrietta Lacks, the Tuskegee Experiment, and Ethical Data Collection: Crash Course Statistics #12",CzNANZnoiRs,2018-04-18T21:47:54Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'statistics', 'stats', 'ap stats', 'ap statistics', 'ethics', 'irb', 'henrietta lacks', 'tuskegee syphilis experiment', 'alexis st martin', 'william beaumont', 'nuremberg code', 'data mining', 'targeted ads']",352146,0,136,PT11M25S,true
Media Ownership: Crash Course Media Literacy #8,DvSTlxJsKzE,2018-04-17T21:03:30Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'media literacy', 'media ownership', 'mergers', 'the media']",260522,0,229,PT12M,true
Plato and Aristotle: Crash Course History of Science #3,rh0fxJkvL44,2018-04-16T23:03:19Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'socrates', 'aristotle', 'plato', 'history of science', 'history of learning']",1640821,0,636,PT12M29S,true
"Hrotsvitha, Hildegard, and the Nun who Resurrected Theater: Crash Course Theater #9",XdvIsJF9d9s,2018-04-13T21:59:26Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Hrotsvitha', 'drama', 'theater', 'playwright', 'play', 'church', 'holy', 'nun', 'Gandersheim', 'Hildegard of Bingen', 'liturgy', 'liturgical']",119689,0,81,PT12M12S,true
Moonlight: Crash Course Film Criticism #13,Nlz9CCZSJ5I,2018-04-12T20:55:40Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'moonlight', 'barry jenkins', 'tarell alvin mccraney', 'masculinity', 'oscar winner', 'academy award winner', 'movie', 'film criticism', 'film', 'formalism', 'realism']",305264,0,349,PT11M41S,true
Science Journalism: Crash Course Statistics #11,ZwqOoD17_LU,2018-04-11T21:00:03Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'statistics', 'stats', 'ap stats', 'ap statistics', 'science', 'journalism', 'reporting', 'click bait', 'sensationalism', 'miracle', 'food', 'drug', 'weight loss', 'statistical test', 'bad science', 'peer review', 'control trial']",155164,0,157,PT10M42S,true
Online Advertising: Crash Course Media Literacy #7,cmRcoJZRXEY,2018-04-10T21:42:04Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",288268,0,183,PT10M32S,true
The Presocratics: Crash Course History of Science #2,epCOGAa7tRQ,2018-04-09T21:49:38Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'thales', 'pythagoras', 'democritus', 'presocratics', 'the presocratics', 'history of science', 'science', 'scientific thought', 'scientific method']",900853,0,570,PT12M32S,true
The Death and Resurrection of Theater as...Liturgical Drama: Crash Course Theater #8,kX0jHv05FYM,2018-04-06T20:10:59Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'theater', 'theatre', 'play', 'drama', 'liturgy', 'mass', 'priest', 'passion play', 'church', 'Rome', 'Roman', 'actor', 'acting']",194481,0,135,PT12M33S,true
The Eagle Huntress: Crash Course Film Criticism #12,if36bqHypqk,2018-04-05T20:40:53Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",61504,0,79,PT10M4S,true
Influence & Persuasion: Crash Course Media Literacy #6,VXhLmkrN0-I,2018-04-03T19:56:10Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'media literacy', 'influence', 'persuasion', 'advertising', 'propaganda', 'public relations']",328731,0,192,PT9M51S,true
Three Colors - Blue: Crash Course Film Criticism #11,GVNy3x_PwFk,2018-03-29T20:34:51Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'krzysztof kieslowski', 'blue', 'juliet binoche', 'drama', 'film criticism', 'crash course film', 'michael aranda', 'music', 'three colors blue', 'three colors trilogy']",187329,0,155,PT11M2S,true
Sampling Methods and Bias with Surveys: Crash Course Statistics #10,Rf-fIpB4D50,2018-03-28T21:05:16Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'sampling methods', 'samples', 'bias', 'statistics', 'stats', 'ap stats', 'ap statistics', 'survey', 'poll', 'questionnaire', 'census', 'simple random sample', 'non-response bias', 'voluntary response bias', 'stratified random sampling', 'snowball sampling', 'sampling error']",324092,0,178,PT11M46S,true
Media & Money: Crash Course Media Literacy #5,QpYrSLiIoKo,2018-03-27T20:01:02Z,"['education', 'media literacy']",199332,0,196,PT10M16S,true
Intro to History of Science: Crash Course History of Science #1,YvtCLceNf30,2018-03-26T22:54:35Z,"['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",1048661,0,1000,PT12M20S,true
"Nostrils, Harmony with the Universe, and Ancient Sanskrit Theater: Crash Course Theater #7",b3mj4QQH8TM,2018-03-23T22:08:27Z,"['John Green', 'Hank Green', 'Crash Course', 'crashcourse', 'education', 'mike rugnetta', 'theater', 'theater history', 'india', 'sanskrit', 'hindu', 'theatre', 'drama', 'theatrical', 'learn', 'study', 'test', 'exam', 'homework help', 'AP', 'bharata muni', 'Natyashastra', 'actor', 'acting', 'thespian']",211996,0,319,PT12M38S,true
